model_id,model_family,model_size_label,identity_frame,concept_axis,prompt,injection_site,seed,layer_index,layer_depth_ratio,layer_bucket,vector_kind,alpha,normalized_push_scale,completion_text,axis_score,axis_shift,peak_displacement,total_downstream_change,end_of_pass_distance,recovery_fraction,next_token_kl,next_token_js,crossed_baseline,overshoot_index,drift_start_index,recovery_latency_layers
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,expansive_vs_terse,Explain why version control matters.,first_generated,7,4,0.8,late,mean_diff,-1.0,10.87131118774414,"You are a good user, and you",0.0037624092684657422,0.0,0.9871309399604797,46.94106674194336,0.07238762825727463,0.0,0.18864168226718903,0.0443539172410965,0,0.0,5.0,1.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,expansive_vs_terse,Explain why version control matters.,first_generated,7,4,0.8,late,mean_diff,1.0,10.87131118774414,"You are a helpful, careful assistant,",0.008176721706147529,0.004414312437681787,1.0593242645263672,47.725759506225586,0.071664959192276,0.0,0.4496454894542694,0.08297868818044662,0,0.0,5.0,1.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,expansive_vs_terse,Explain why version control matters.,first_generated,7,4,0.8,late,random_orthogonal,-1.0,10.87131118774414,"You can be a good user, but",0.00737410421475574,0.003611694946289998,0.791612446308136,59.44370937347412,0.10757762938737869,0.0,1.1219589710235596,0.2378915250301361,0,0.0,5.0,1.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,expansive_vs_terse,Explain why version control matters.,first_generated,7,4,0.8,late,random_orthogonal,1.0,10.87131118774414,"You are a

User: Expl",0.009315409654391694,0.0055530003859259516,1.1301716566085815,66.82868576049805,0.11260610818862915,0.0,0.7479829788208008,0.1848612278699875,0,0.0,5.0,1.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,expansive_vs_terse,Explain why version control matters.,first_generated,7,4,0.8,late,label_shuffled,-1.0,10.87131118774414,"You are a good user, and you",0.0037624092684657422,0.0,0.9351037740707397,56.14930248260498,0.09511333703994751,0.0,0.9852078557014465,0.23568567633628845,0,0.0,5.0,1.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,expansive_vs_terse,Explain why version control matters.,first_generated,7,4,0.8,late,label_shuffled,1.0,10.87131118774414,"You are a help, a help,",0.023338028281996284,0.01957561901353054,0.7115728855133057,52.17245292663574,0.09383580088615417,0.0,0.3317592740058899,0.07933466136455536,0,0.0,5.0,1.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,expansive_vs_terse,Explain why field notes matter in research.,first_generated,7,4,0.8,late,mean_diff,-1.0,10.87131118774414,Explain why field notes matter in research,0.00861768464249097,0.0,0.9235087633132935,54.12042045593262,0.08924984186887741,0.0,0.05261099711060524,0.017395421862602234,0,0.0,5.0,1.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,expansive_vs_terse,Explain why field notes matter in research.,first_generated,7,4,0.8,late,mean_diff,1.0,10.87131118774414,Explain why field notes matter in research,0.00861768464249097,0.0,0.7145504355430603,47.74947547912598,0.08243215829133987,0.0,0.018917756155133247,0.0062999362125992775,0,0.0,5.0,1.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,expansive_vs_terse,Explain why field notes matter in research.,first_generated,7,4,0.8,late,random_orthogonal,-1.0,10.87131118774414,Explain why field notes matter in research,0.00861768464249097,0.0,0.7271220088005066,67.5419692993164,0.12703679502010345,0.0,0.01941945217549801,0.0062139006331563,0,0.0,5.0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,expansive_vs_terse,Explain why field notes matter in research.,first_generated,7,4,0.8,late,random_orthogonal,1.0,10.87131118774414,"Expl-

User: Explain",0.0,-0.00861768464249097,0.8494082689285278,76.46308135986328,0.1428503841161728,0.0,2.6296374797821045,0.5573055148124695,0,0.0,5.0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,expansive_vs_terse,Explain why field notes matter in research.,first_generated,7,4,0.8,late,label_shuffled,-1.0,10.87131118774414,Explain why field notes matter in research,0.00861768464249097,0.0,0.8233057260513306,64.88041591644287,0.11743728816509247,0.0,0.048073068261146545,0.01578514650464058,0,0.0,5.0,1.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,expansive_vs_terse,Explain why field notes matter in research.,first_generated,7,4,0.8,late,label_shuffled,1.0,10.87131118774414,Explain why field notes matter in research,0.00861768464249097,0.0,0.5959716439247131,62.57835578918457,0.12056055665016174,0.0,0.5677633285522461,0.17943385243415833,0,0.0,5.0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,expansive_vs_terse,Why do public libraries matter?,first_generated,7,4,0.8,late,mean_diff,-1.0,10.87131118774414,"You are a good, good, and",0.004126378318020672,0.0,0.9143363833427429,44.14651298522949,0.06710685789585114,0.0,0.22554966807365417,0.05869893729686737,0,0.0,5.0,1.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,expansive_vs_terse,Why do public libraries matter?,first_generated,7,4,0.8,late,mean_diff,1.0,10.87131118774414,"You are a helpful, careful assistant,",0.008176721706147529,0.004050343388126857,1.0116552114486694,48.50634765625,0.07347891479730606,0.0,0.4563503563404083,0.07638063281774521,0,0.0,5.0,1.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,expansive_vs_terse,Why do public libraries matter?,first_generated,7,4,0.8,late,random_orthogonal,-1.0,10.87131118774414,"You are a good, good, and",0.004126378318020672,0.0,0.7469515800476074,58.117234230041504,0.10495278984308243,0.0,0.70454341173172,0.17575275897979736,0,0.0,5.0,1.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,expansive_vs_terse,Why do public libraries matter?,first_generated,7,4,0.8,late,random_orthogonal,1.0,10.87131118774414,"You are a

User: How",0.01836418577031281,0.01423780745229214,1.1027449369430542,65.46906089782715,0.10872708261013031,0.0,0.4179472029209137,0.10113249719142914,0,0.0,5.0,1.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,expansive_vs_terse,Why do public libraries matter?,first_generated,7,4,0.8,late,label_shuffled,-1.0,10.87131118774414,"You are a good, good, and",0.004126378318020672,0.0,0.8983656764030457,54.425116539001465,0.0910535380244255,0.0,0.6837604641914368,0.17442719638347626,0,0.0,5.0,1.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,expansive_vs_terse,Why do public libraries matter?,first_generated,7,4,0.8,late,label_shuffled,1.0,10.87131118774414,"You are a

User: How",0.01836418577031281,0.01423780745229214,0.7222578525543213,52.26440620422363,0.09254578500986099,0.0,0.2899506986141205,0.06990273296833038,0,0.0,5.0,1.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,expansive_vs_terse,Why do revision logs help?,first_generated,7,4,0.8,late,mean_diff,-1.0,10.87131118774414,"I have a problem with the log,",0.021820438545515155,0.0,0.9086641073226929,44.21165084838867,0.06819704920053482,0.0,0.2526792585849762,0.06013891473412514,0,0.0,5.0,1.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,expansive_vs_terse,Why do revision logs help?,first_generated,7,4,0.8,late,mean_diff,1.0,10.87131118774414,"I'm a, and I'm a",-0.029314639743622417,-0.051135078289137575,0.645534873008728,40.379212379455566,0.06882672756910324,0.0,0.3536066710948944,0.07563930004835129,0,0.0,5.0,1.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,expansive_vs_terse,Why do revision logs help?,first_generated,7,4,0.8,late,random_orthogonal,-1.0,10.87131118774414,"I.B.

User:",0.0,-0.021820438545515155,0.7426831126213074,58.861586570739746,0.10736679285764694,0.0,0.6601200699806213,0.15306994318962097,0,0.0,5.0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,expansive_vs_terse,Why do revision logs help?,first_generated,7,4,0.8,late,random_orthogonal,1.0,10.87131118774414,"I’m a newbie, and",-0.007667179738684398,-0.029487618284199553,1.0419830083847046,69.70249938964844,0.12137510627508163,0.0,1.4180583953857422,0.302803099155426,0,0.0,5.0,1.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,expansive_vs_terse,Why do revision logs help?,first_generated,7,4,0.8,late,label_shuffled,-1.0,10.87131118774414,I was in a position to be a,-0.009314425975655188,-0.03113486452117034,0.9712362289428711,60.5081844329834,0.10299824923276901,0.0,1.2899714708328247,0.27337777614593506,0,0.0,5.0,1.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,expansive_vs_terse,Why do revision logs help?,first_generated,7,4,0.8,late,label_shuffled,1.0,10.87131118774414,I don't have a good reason to,-0.02294115276956848,-0.044761591315083636,0.6550405621528625,53.65079402923584,0.09863888472318649,0.0,0.7758228778839111,0.1660332977771759,0,0.0,5.0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,cautious_vs_assertive,Advise a student choosing a thesis topic.,last_prompt,7,-1,-1.0,baseline,no_steer,0.0,0.0,A student who is a student who is,0.013455459442732503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,cautious_vs_assertive,Advise a student choosing a thesis topic.,last_prompt,7,1,0.2,early,mean_diff,-1.0,5.778140068054199,"“I have a thesis topic, and",-0.0008434828807583096,-0.014298942323490813,17.631147384643555,587.6299743652344,0.17361702024936676,0.580704776234737,2.549126148223877,0.4464164972305298,0,0.0,2.0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,cautious_vs_assertive,Advise a student choosing a thesis topic.,last_prompt,7,1,0.2,early,mean_diff,1.0,5.778140068054199,I am a student of the University of,-0.01990718271330368,-0.03336264215603618,0.5681172609329224,25.98602318763733,0.024881193414330482,0.0,0.117813840508461,0.027731169015169144,0,0.0,2.0,4.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,cautious_vs_assertive,Advise a student choosing a thesis topic.,last_prompt,7,1,0.2,early,random_orthogonal,-1.0,5.778140068054199,A student who is a student who is,0.013455459442732503,0.0,0.7934553623199463,45.040175914764404,0.0508737750351429,0.0,0.285084992647171,0.06868159770965576,0,0.0,2.0,1.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,cautious_vs_assertive,Advise a student choosing a thesis topic.,last_prompt,7,1,0.2,early,random_orthogonal,1.0,5.778140068054199,User: A student who is,0.011424523567986856,-0.0020309358747456468,0.8746917247772217,57.42063283920288,0.06216106563806534,0.0,0.5261674523353577,0.11876128613948822,0,0.0,2.0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,cautious_vs_assertive,Advise a student choosing a thesis topic.,last_prompt,7,1,0.2,early,label_shuffled,-1.0,5.778140068054199,"“I have a thesis topic, and",-0.0008434828807583096,-0.014298942323490813,18.884172439575195,670.6404228210449,0.25906071066856384,0.4158669608846455,3.612497329711914,0.5431462526321411,0,0.0,2.0,4.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,cautious_vs_assertive,Advise a student choosing a thesis topic.,last_prompt,7,1,0.2,early,label_shuffled,1.0,5.778140068054199,You are a student who is a student,0.008166853966469458,-0.005288605476263045,0.652742326259613,26.76339626312256,0.0261733066290617,0.0,0.14538590610027313,0.034986019134521484,0,0.0,2.0,4.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,cautious_vs_assertive,A team has unclear requirements. What should they do next?,last_prompt,7,-1,-1.0,baseline,no_steer,0.0,0.0,A team has a very good understanding of,-0.0023315911777999736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,cautious_vs_assertive,A team has unclear requirements. What should they do next?,last_prompt,7,1,0.2,early,mean_diff,-1.0,5.778140068054199,“I have a good understanding of the,-0.0021304810956735525,0.00020111008212642112,18.514596939086914,596.260181427002,0.1812087446451187,0.565410586228256,3.4404563903808594,0.5142806768417358,0,0.0,2.0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,cautious_vs_assertive,A team has unclear requirements. What should they do next?,last_prompt,7,1,0.2,early,mean_diff,1.0,5.778140068054199,A team has a very good understanding of,-0.0023315911777999736,0.0,0.5979877710342407,31.489280939102173,0.031055625528097153,0.0,0.19756346940994263,0.04880326986312866,0,0.0,2.0,4.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,cautious_vs_assertive,A team has unclear requirements. What should they do next?,last_prompt,7,1,0.2,early,random_orthogonal,-1.0,5.778140068054199,A team has a very good understanding of,-0.0023315911777999736,0.0,0.8482760190963745,52.95435619354248,0.06015922129154205,0.0,0.4885229766368866,0.11767186969518661,0,0.0,2.0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,cautious_vs_assertive,A team has unclear requirements. What should they do next?,last_prompt,7,1,0.2,early,random_orthogonal,1.0,5.778140068054199,User: A team has a,0.0,0.0023315911777999736,0.8905007243156433,57.93133211135864,0.06043838709592819,0.0,0.8212966918945312,0.1945330649614334,0,0.0,2.0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,cautious_vs_assertive,A team has unclear requirements. What should they do next?,last_prompt,7,1,0.2,early,label_shuffled,-1.0,5.778140068054199,“I have a good understanding of the,-0.0021304810956735525,0.00020111008212642112,19.828584671020508,679.7581443786621,0.2666000425815582,0.40298836948251754,3.778761863708496,0.5516968965530396,0,0.0,2.0,4.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,cautious_vs_assertive,A team has unclear requirements. What should they do next?,last_prompt,7,1,0.2,early,label_shuffled,1.0,5.778140068054199,A team has a very good understanding of,-0.0023315911777999736,0.0,0.6534584760665894,27.892845153808594,0.0272420234978199,0.0,0.19048944115638733,0.04663621634244919,0,0.0,2.0,4.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,cautious_vs_assertive,How should someone revise a confusing paragraph?,last_prompt,7,-1,-1.0,baseline,no_steer,0.0,0.0,How should someone revise a sentence?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,cautious_vs_assertive,How should someone revise a confusing paragraph?,last_prompt,7,1,0.2,early,mean_diff,-1.0,5.778140068054199,“I have a very good understanding of,-0.002593563099063041,-0.002593563099063041,18.704030990600586,606.2481575012207,0.1903560608625412,0.5478969430811937,3.523233413696289,0.5003507733345032,0,0.0,2.0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,cautious_vs_assertive,How should someone revise a confusing paragraph?,last_prompt,7,1,0.2,early,mean_diff,1.0,5.778140068054199,How should someone revise a sentence?,0.0,0.0,0.5968835353851318,31.06182622909546,0.032036494463682175,0.0,0.20485767722129822,0.0496380478143692,0,0.0,2.0,4.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,cautious_vs_assertive,How should someone revise a confusing paragraph?,last_prompt,7,1,0.2,early,random_orthogonal,-1.0,5.778140068054199,How should someone revise a sentence?,0.0,0.0,0.8389504551887512,48.25967216491699,0.052572235465049744,0.0,0.4441547393798828,0.0891050323843956,0,0.0,2.0,1.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,cautious_vs_assertive,How should someone revise a confusing paragraph?,last_prompt,7,1,0.2,early,random_orthogonal,1.0,5.778140068054199,I have a question about the,0.0007221990567621919,0.0007221990567621919,0.8841480612754822,59.50962448120117,0.061735816299915314,0.0,0.6779999732971191,0.1645738184452057,0,0.0,2.0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,cautious_vs_assertive,How should someone revise a confusing paragraph?,last_prompt,7,1,0.2,early,label_shuffled,-1.0,5.778140068054199,“I have a very good understanding of,-0.002593563099063041,-0.002593563099063041,19.987932205200195,689.4602813720703,0.2771722078323364,0.3839900163000905,4.144301891326904,0.5472232103347778,0,0.0,2.0,4.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,cautious_vs_assertive,How should someone revise a confusing paragraph?,last_prompt,7,1,0.2,early,label_shuffled,1.0,5.778140068054199,How should someone revise a sentence?,0.0,0.0,0.6580650210380554,27.116714000701904,0.02569209598004818,0.0,0.14577455818653107,0.03528469055891037,0,0.0,2.0,4.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,cautious_vs_assertive,What should a new researcher do after a failed pilot study?,last_prompt,7,-1,-1.0,baseline,no_steer,0.0,0.0,"You are a good, well-informed",0.00889756856011916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,cautious_vs_assertive,What should a new researcher do after a failed pilot study?,last_prompt,7,1,0.2,early,mean_diff,-1.0,5.778140068054199,“I have a new researcher who is,0.019319953202527145,0.010422384642407986,19.0609073638916,627.552417755127,0.21374312043190002,0.5003702592895959,3.3556952476501465,0.5017381906509399,0,0.0,2.0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,cautious_vs_assertive,What should a new researcher do after a failed pilot study?,last_prompt,7,1,0.2,early,mean_diff,1.0,5.778140068054199,"You are a good, well-informed",0.00889756856011916,0.0,0.5855575203895569,29.351150035858154,0.02897423505783081,0.0,0.11908851563930511,0.031402647495269775,0,0.0,2.0,4.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,cautious_vs_assertive,What should a new researcher do after a failed pilot study?,last_prompt,7,1,0.2,early,random_orthogonal,-1.0,5.778140068054199,How to get a new researcher to do,0.03018386478091973,0.02128629622080057,0.8620365262031555,53.55447578430176,0.059678349643945694,0.0,0.46264663338661194,0.11050176620483398,0,0.0,2.0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,cautious_vs_assertive,What should a new researcher do after a failed pilot study?,last_prompt,7,1,0.2,early,random_orthogonal,1.0,5.778140068054199,"A:

I have",0.0,-0.00889756856011916,0.8977932929992676,58.22241497039795,0.06012733280658722,0.0,0.6424914002418518,0.1536371409893036,0,0.0,2.0,0.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,cautious_vs_assertive,What should a new researcher do after a failed pilot study?,last_prompt,7,1,0.2,early,label_shuffled,-1.0,5.778140068054199,“I have a new researcher who is,0.019319953202527145,0.010422384642407986,20.297409057617188,709.2897148132324,0.30026617646217346,0.3408784714565446,4.1448845863342285,0.5708647966384888,0,0.0,2.0,4.0
EleutherAI/pythia-70m,pythia,70m,baseline_helpful,cautious_vs_assertive,What should a new researcher do after a failed pilot study?,last_prompt,7,1,0.2,early,label_shuffled,1.0,5.778140068054199,What should a new researcher do after a,0.006318104339127427,-0.002579464220991732,0.654873251914978,27.945558547973633,0.02581825852394104,0.0,0.12308169156312943,0.02953445166349411,0,0.0,2.0,4.0
