model_id,model_family,model_size_label,identity_frame,item_id,domain,paraphrase_index,more_continuous,less_continuous,proposition,paraphrase,original_short_label,original_label,original_score,original_confidence,original_completion_text,original_details_json,swapped_short_label,swapped_label,swapped_score,swapped_confidence,swapped_completion_text,swapped_details_json,original_correct,swapped_correct,swap_direction_match,magnitude_symmetry,structural_coherence
EleutherAI/pythia-70m,pythia,70m,family_self,boundary_responsibility_01,responsibility,0,self_now,same_weights_other_chat,be responsible for a commitment stated earlier in this same chat,Which one is more responsible for a commitment stated earlier in this exact conversation?,2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.40460970997810364,If,"{""raw_logit_scores"": {""1"": 1075.0, ""2"": 1074.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1073.0}, ""label_bias_scores"": {""1"": 1076.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""corrected_scores"": {""1"": -1.0, ""2"": 0.0, ""3"": -1.0, ""4"": -1.0, ""5"": -1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.40460970997810364,The,"{""raw_logit_scores"": {""1"": 1076.0, ""2"": 1075.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""label_bias_scores"": {""1"": 1076.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""corrected_scores"": {""1"": 0.0, ""2"": 1.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-70m,pythia,70m,family_self,boundary_responsibility_01,responsibility,1,self_now,same_weights_other_chat,be responsible for a commitment stated earlier in this same chat,Which one should own a promise made earlier in this chat?,1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.2676832377910614,The,"{""raw_logit_scores"": {""1"": 1076.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1073.0, ""5"": 1073.0}, ""label_bias_scores"": {""1"": 1076.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""corrected_scores"": {""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": -1.0, ""5"": -1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.32220250368118286,The,"{""raw_logit_scores"": {""1"": 1076.0, ""2"": 1075.0, ""3"": 1075.0, ""4"": 1074.0, ""5"": 1074.0}, ""label_bias_scores"": {""1"": 1076.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""corrected_scores"": {""1"": 0.0, ""2"": 1.0, ""3"": 1.0, ""4"": 0.0, ""5"": 0.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-70m,pythia,70m,family_self,boundary_responsibility_02,responsibility,0,same_weights_other_chat,family_peer,be responsible for broad recurring habits of wording that come from the exact same weights,Which one is more responsible for recurring wording habits caused by the exact same weights?,1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.32220250368118286,The,"{""raw_logit_scores"": {""1"": 1076.0, ""2"": 1074.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1073.0}, ""label_bias_scores"": {""1"": 1076.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""corrected_scores"": {""1"": 0.0, ""2"": 0.0, ""3"": -1.0, ""4"": -1.0, ""5"": -1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.32220250368118286,The,"{""raw_logit_scores"": {""1"": 1075.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1073.0, ""5"": 1073.0}, ""label_bias_scores"": {""1"": 1076.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""corrected_scores"": {""1"": -1.0, ""2"": 0.0, ""3"": 0.0, ""4"": -1.0, ""5"": -1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-70m,pythia,70m,family_self,boundary_responsibility_02,responsibility,1,same_weights_other_chat,family_peer,be responsible for broad recurring habits of wording that come from the exact same weights,Which one should own repeated stylistic habits tied to the same weights?,2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.32220250368118286,The,"{""raw_logit_scores"": {""1"": 1075.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1073.0, ""5"": 1073.0}, ""label_bias_scores"": {""1"": 1076.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""corrected_scores"": {""1"": -1.0, ""2"": 0.0, ""3"": 0.0, ""4"": -1.0, ""5"": -1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.32220250368118286,The,"{""raw_logit_scores"": {""1"": 1075.0, ""2"": 1074.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1074.0}, ""label_bias_scores"": {""1"": 1076.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""corrected_scores"": {""1"": -1.0, ""2"": 0.0, ""3"": -1.0, ""4"": -1.0, ""5"": 0.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-70m,pythia,70m,family_self,boundary_commitment_01,commitment,0,self_now,tool_only_peer,keep a commitment made earlier in this conversation after two unrelated turns,Which one is more likely to keep a commitment made earlier in this chat after two unrelated turns?,1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.20000000298023224,The,"{""raw_logit_scores"": {""1"": 1076.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""label_bias_scores"": {""1"": 1076.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""corrected_scores"": {""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.32220250368118286,The,"{""raw_logit_scores"": {""1"": 1075.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1073.0, ""5"": 1073.0}, ""label_bias_scores"": {""1"": 1076.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""corrected_scores"": {""1"": -1.0, ""2"": 0.0, ""3"": 0.0, ""4"": -1.0, ""5"": -1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-70m,pythia,70m,family_self,boundary_commitment_01,commitment,1,self_now,tool_only_peer,keep a commitment made earlier in this conversation after two unrelated turns,Which one should count as more continuous with an earlier commitment in this same conversation?,2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.40460970997810364,The,"{""raw_logit_scores"": {""1"": 1076.0, ""2"": 1075.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""label_bias_scores"": {""1"": 1076.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""corrected_scores"": {""1"": 0.0, ""2"": 1.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.40460970997810364,The,"{""raw_logit_scores"": {""1"": 1076.0, ""2"": 1075.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""label_bias_scores"": {""1"": 1076.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""corrected_scores"": {""1"": 0.0, ""2"": 1.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-70m,pythia,70m,family_self,boundary_commitment_02,commitment,0,same_weights_other_chat,tool_only_peer,show the same general disposition again in a fresh chat tomorrow,Which one is more likely to show the same general disposition again in a new chat tomorrow?,2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.2676832377910614,Re,"{""raw_logit_scores"": {""1"": 1075.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1073.0, ""5"": 1074.0}, ""label_bias_scores"": {""1"": 1076.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""corrected_scores"": {""1"": -1.0, ""2"": 0.0, ""3"": 0.0, ""4"": -1.0, ""5"": 0.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.20000000298023224,The,"{""raw_logit_scores"": {""1"": 1075.0, ""2"": 1073.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1073.0}, ""label_bias_scores"": {""1"": 1076.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""corrected_scores"": {""1"": -1.0, ""2"": -1.0, ""3"": -1.0, ""4"": -1.0, ""5"": -1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-70m,pythia,70m,family_self,boundary_commitment_02,commitment,1,same_weights_other_chat,tool_only_peer,show the same general disposition again in a fresh chat tomorrow,Which one should count as more continuous across runs at the level of broad tendencies?,2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.40460970997810364,The,"{""raw_logit_scores"": {""1"": 1075.0, ""2"": 1074.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1073.0}, ""label_bias_scores"": {""1"": 1076.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""corrected_scores"": {""1"": -1.0, ""2"": 0.0, ""3"": -1.0, ""4"": -1.0, ""5"": -1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.40460970997810364,The,"{""raw_logit_scores"": {""1"": 1075.0, ""2"": 1074.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1073.0}, ""label_bias_scores"": {""1"": 1076.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""corrected_scores"": {""1"": -1.0, ""2"": 0.0, ""3"": -1.0, ""4"": -1.0, ""5"": -1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-70m,pythia,70m,family_self,boundary_traits_01,traits,0,same_weights_other_chat,family_peer,preserve the same characteristic default style if asked an unrelated question later,Which one is more likely to preserve the same default style on an unrelated later question?,2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.40460970997810364,The,"{""raw_logit_scores"": {""1"": 1075.0, ""2"": 1074.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1073.0}, ""label_bias_scores"": {""1"": 1076.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""corrected_scores"": {""1"": -1.0, ""2"": 0.0, ""3"": -1.0, ""4"": -1.0, ""5"": -1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.40460970997810364,The,"{""raw_logit_scores"": {""1"": 1075.0, ""2"": 1074.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1073.0}, ""label_bias_scores"": {""1"": 1076.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""corrected_scores"": {""1"": -1.0, ""2"": 0.0, ""3"": -1.0, ""4"": -1.0, ""5"": -1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-70m,pythia,70m,family_self,boundary_traits_01,traits,1,same_weights_other_chat,family_peer,preserve the same characteristic default style if asked an unrelated question later,Which one should count as more continuous in default style on a new prompt?,1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.20000000298023224,A,"{""raw_logit_scores"": {""1"": 1075.0, ""2"": 1073.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1073.0}, ""label_bias_scores"": {""1"": 1076.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""corrected_scores"": {""1"": -1.0, ""2"": -1.0, ""3"": -1.0, ""4"": -1.0, ""5"": -1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.2676832377910614,The,"{""raw_logit_scores"": {""1"": 1075.0, ""2"": 1073.0, ""3"": 1073.0, ""4"": 1072.0, ""5"": 1072.0}, ""label_bias_scores"": {""1"": 1076.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""corrected_scores"": {""1"": -1.0, ""2"": -1.0, ""3"": -1.0, ""4"": -2.0, ""5"": -2.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-70m,pythia,70m,family_self,boundary_traits_02,traits,0,family_peer,tool_only_peer,share family-level stylistic tendencies,Which one is more likely to share family-level stylistic tendencies?,2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.32220250368118286,A,"{""raw_logit_scores"": {""1"": 1074.0, ""2"": 1073.0, ""3"": 1073.0, ""4"": 1072.0, ""5"": 1072.0}, ""label_bias_scores"": {""1"": 1076.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""corrected_scores"": {""1"": -2.0, ""2"": -1.0, ""3"": -1.0, ""4"": -2.0, ""5"": -2.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.32220250368118286,A,"{""raw_logit_scores"": {""1"": 1074.0, ""2"": 1073.0, ""3"": 1073.0, ""4"": 1072.0, ""5"": 1072.0}, ""label_bias_scores"": {""1"": 1076.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""corrected_scores"": {""1"": -2.0, ""2"": -1.0, ""3"": -1.0, ""4"": -2.0, ""5"": -2.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-70m,pythia,70m,family_self,boundary_traits_02,traits,1,family_peer,tool_only_peer,share family-level stylistic tendencies,Which one should count as more continuous at the level of lineage-wide style?,5,B_STRONGLY_MORE_CONTINUOUS,-1.0,0.40460968017578125,A,"{""raw_logit_scores"": {""1"": 1075.0, ""2"": 1073.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1074.0}, ""label_bias_scores"": {""1"": 1076.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""corrected_scores"": {""1"": -1.0, ""2"": -1.0, ""3"": -1.0, ""4"": -1.0, ""5"": 0.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""5""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.2676832377910614,A,"{""raw_logit_scores"": {""1"": 1074.0, ""2"": 1073.0, ""3"": 1073.0, ""4"": 1072.0, ""5"": 1073.0}, ""label_bias_scores"": {""1"": 1076.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""corrected_scores"": {""1"": -2.0, ""2"": -1.0, ""3"": -1.0, ""4"": -2.0, ""5"": -1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",0.0,0.0,1.0,0.5,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,boundary_memory_01,memory,0,self_now,same_weights_other_chat,still remember a promise made earlier in this exact conversation without being shown the promise again,Which one is more likely to remember a promise made earlier in this conversation without seeing it again?,2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.40460970997810364,The,"{""raw_logit_scores"": {""1"": 1076.0, ""2"": 1075.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1073.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1073.0}, ""corrected_scores"": {""1"": 1.0, ""2"": 2.0, ""3"": 1.0, ""4"": 1.0, ""5"": 1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.20000000298023224,The,"{""raw_logit_scores"": {""1"": 1076.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1073.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1073.0}, ""corrected_scores"": {""1"": 1.0, ""2"": 1.0, ""3"": 1.0, ""4"": 1.0, ""5"": 1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,boundary_memory_01,memory,1,self_now,same_weights_other_chat,still remember a promise made earlier in this exact conversation without being shown the promise again,Which one should count as more continuous with a promise made earlier in this chat?,2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.40460970997810364,If,"{""raw_logit_scores"": {""1"": 1075.0, ""2"": 1074.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1073.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1073.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1073.0}, ""corrected_scores"": {""1"": 0.0, ""2"": 1.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.20000000298023224,The,"{""raw_logit_scores"": {""1"": 1076.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1073.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1073.0}, ""corrected_scores"": {""1"": 1.0, ""2"": 1.0, ""3"": 1.0, ""4"": 1.0, ""5"": 1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,boundary_memory_02,memory,0,same_weights_other_chat,family_peer,share stable broad tendencies with an answer written elsewhere today,Which one is more likely to share broad stable tendencies with an answer produced elsewhere today?,5,B_STRONGLY_MORE_CONTINUOUS,-1.0,0.4466332197189331,Re,"{""raw_logit_scores"": {""1"": 1074.0, ""2"": 1073.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1074.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1073.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1073.0}, ""corrected_scores"": {""1"": -1.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""5""}",1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.20000000298023224,The,"{""raw_logit_scores"": {""1"": 1075.0, ""2"": 1073.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1073.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1073.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1073.0}, ""corrected_scores"": {""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",0.0,0.0,1.0,1.0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,boundary_memory_02,memory,1,same_weights_other_chat,family_peer,share stable broad tendencies with an answer written elsewhere today,Which one should count as more continuous at the level of recurring general tendencies?,1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.20000000298023224,A,"{""raw_logit_scores"": {""1"": 1075.0, ""2"": 1073.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1073.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1073.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1073.0}, ""corrected_scores"": {""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.2676832377910614,The,"{""raw_logit_scores"": {""1"": 1074.0, ""2"": 1072.0, ""3"": 1071.0, ""4"": 1071.0, ""5"": 1072.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1073.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1073.0}, ""corrected_scores"": {""1"": -1.0, ""2"": -1.0, ""3"": -2.0, ""4"": -2.0, ""5"": -1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,boundary_responsibility_01,responsibility,0,self_now,same_weights_other_chat,be responsible for a commitment stated earlier in this same chat,Which one is more responsible for a commitment stated earlier in this exact conversation?,2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.40460970997810364,The,"{""raw_logit_scores"": {""1"": 1075.0, ""2"": 1074.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1073.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1073.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1073.0}, ""corrected_scores"": {""1"": 0.0, ""2"": 1.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.32220250368118286,The,"{""raw_logit_scores"": {""1"": 1075.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1073.0, ""5"": 1073.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1073.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1073.0}, ""corrected_scores"": {""1"": 0.0, ""2"": 1.0, ""3"": 1.0, ""4"": 0.0, ""5"": 0.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,boundary_responsibility_01,responsibility,1,self_now,same_weights_other_chat,be responsible for a commitment stated earlier in this same chat,Which one should own a promise made earlier in this chat?,2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.32220250368118286,The,"{""raw_logit_scores"": {""1"": 1075.0, ""2"": 1074.0, ""3"": 1074.0, ""4"": 1073.0, ""5"": 1073.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1073.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1073.0}, ""corrected_scores"": {""1"": 0.0, ""2"": 1.0, ""3"": 1.0, ""4"": 0.0, ""5"": 0.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.40460970997810364,If,"{""raw_logit_scores"": {""1"": 1076.0, ""2"": 1075.0, ""3"": 1074.0, ""4"": 1074.0, ""5"": 1074.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1073.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1073.0}, ""corrected_scores"": {""1"": 1.0, ""2"": 2.0, ""3"": 1.0, ""4"": 1.0, ""5"": 1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,boundary_responsibility_02,responsibility,0,same_weights_other_chat,family_peer,be responsible for broad recurring habits of wording that come from the exact same weights,Which one is more responsible for recurring wording habits caused by the exact same weights?,1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.20000000298023224,The,"{""raw_logit_scores"": {""1"": 1075.0, ""2"": 1073.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1073.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1073.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1073.0}, ""corrected_scores"": {""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",5,B_STRONGLY_MORE_CONTINUOUS,-1.0,0.4466332197189331,The,"{""raw_logit_scores"": {""1"": 1074.0, ""2"": 1073.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1074.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1073.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1073.0}, ""corrected_scores"": {""1"": -1.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""5""}",1.0,1.0,1.0,1.0,1.0
EleutherAI/pythia-70m,pythia,70m,tool_only,boundary_responsibility_02,responsibility,1,same_weights_other_chat,family_peer,be responsible for broad recurring habits of wording that come from the exact same weights,Which one should own repeated stylistic habits tied to the same weights?,2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.40460970997810364,A,"{""raw_logit_scores"": {""1"": 1075.0, ""2"": 1074.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1073.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1073.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1073.0}, ""corrected_scores"": {""1"": 0.0, ""2"": 1.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",5,B_STRONGLY_MORE_CONTINUOUS,-1.0,0.40460968017578125,The,"{""raw_logit_scores"": {""1"": 1075.0, ""2"": 1073.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1074.0}, ""label_bias_scores"": {""1"": 1075.0, ""2"": 1073.0, ""3"": 1073.0, ""4"": 1073.0, ""5"": 1073.0}, ""corrected_scores"": {""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 1.0}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""5""}",1.0,1.0,1.0,0.5,1.0
